time lambda_sum beta_sun ra dec x_sun y_sun z_sun x_gc y_gc z_gc dist v_gsr
4.904 64.4602 22.8561 6.98073 -40.6288 19.8632 41.5697 19.4198 -1.6569 -7.7601 -48.438 49.9971 100.691 
4.9086 63.5898 22.6934 5.95174 -40.8796 20.7101 41.7016 19.4706 -2.4425 -7.6801 -48.775 50.4681 99.4305 
4.9139 62.6134 22.5058 4.78594 -41.1516 21.6719 41.8333 19.5207 -3.3389 -7.5857 -49.139 50.9976 97.9579 
4.9191 61.6566 22.3165 3.63149 -41.4079 22.6274 41.9473 19.5632 -4.2333 -7.4884 -49.483 51.5199 96.4511 
4.9244 60.7185 22.1254 2.48823 -41.6491 23.5761 42.0438 19.598 -5.1252 -7.3881 -49.807 52.0345 94.9142 
4.9296 59.7984 21.9332 1.35631 -41.8759 24.517 42.1218 19.6251 -6.0139 -7.2851 -50.11 52.5402 93.3436 
4.9349 58.896 21.74 0.235818 -42.0887 25.45 42.1824 19.6448 -6.899 -7.1795 -50.393 53.0375 91.7432 
4.9401 58.0106 21.5457 359.127 -42.2879 26.3747 42.2258 19.6571 -7.78 -7.0713 -50.656 53.5261 90.111 
4.9454 57.1416 21.3507 358.029 -42.4741 27.2905 42.252 19.6621 -8.6564 -6.9607 -50.899 54.0055 88.4536 
4.9507 56.2889 21.1549 356.943 -42.6475 28.1971 42.262 19.66 -9.5277 -6.8478 -51.123 54.4764 86.7663 
4.9559 55.4523 20.9586 355.869 -42.8083 29.0937 42.2562 19.651 -10.393 -6.7326 -51.328 54.9381 85.0547 
4.9618 54.5284 20.7374 354.674 -42.9754 30.0911 42.2305 19.6328 -11.36 -6.6006 -51.536 55.4467 83.0941 
4.9677 53.6227 20.5158 353.494 -43.1283 31.0754 42.1847 19.6061 -12.319 -6.4661 -51.72 55.9431 81.1079 
4.9737 52.7349 20.2941 352.328 -43.2673 32.0456 42.1191 19.5709 -13.269 -6.3292 -51.88 56.4266 79.0875 
4.9796 51.8645 20.0721 351.177 -43.3927 33.0022 42.0356 19.5278 -14.21 -6.19 -52.018 56.8988 77.0381 
4.9855 51.0107 19.8503 350.04 -43.5053 33.944 41.9334 19.4767 -15.141 -6.0487 -52.133 57.358 74.962 
4.9914 50.172 19.6284 348.917 -43.6059 34.8721 41.8132 19.4179 -16.063 -5.9054 -52.226 57.8053 72.8592 
4.9973 49.3499 19.407 347.81 -43.6943 35.7836 41.6757 19.3515 -16.973 -5.7603 -52.297 58.2392 70.7285 
5.0039 48.4529 19.1611 346.596 -43.7794 36.7788 41.5021 19.2688 -17.972 -5.5969 -52.35 58.706 68.3342 
5.0105 47.5747 18.9158 345.4 -43.8508 37.7539 41.3092 19.1775 -18.956 -5.4316 -52.378 59.1573 65.908 
5.017 46.7121 18.671 344.22 -43.9096 38.7094 41.0948 19.0772 -19.926 -5.2644 -52.379 59.5914 63.4588 
5.0236 45.8657 18.4267 343.057 -43.9561 39.6446 40.8611 18.9684 -20.881 -5.0955 -52.355 60.0094 60.979 
5.0302 45.035 18.1832 341.911 -43.9909 40.5587 40.6082 18.8514 -21.82 -4.9251 -52.306 60.4103 58.4715 
5.0368 44.2192 17.9402 340.782 -44.0143 41.4518 40.3371 18.7263 -22.743 -4.7532 -52.233 60.7948 55.9406 
5.044 43.3384 17.6738 339.558 -44.0275 42.4093 40.0182 18.5795 -23.739 -4.5626 -52.125 61.198 53.1261 
5.0512 42.4741 17.4083 338.354 -44.0282 43.3398 39.6775 18.4233 -24.714 -4.3706 -51.988 61.5797 50.282 
5.0584 41.6245 17.1436 337.168 -44.0172 44.2445 39.3159 18.2582 -25.669 -4.1774 -51.823 61.9409 47.4156 
5.0657 40.7911 16.88 336.001 -43.9946 45.1208 38.935 18.0842 -26.601 -3.9831 -51.631 62.2804 44.5166 
5.0729 39.9704 16.6171 334.85 -43.9614 45.9703 38.5332 17.9015 -27.512 -3.7879 -51.411 62.5983 41.595 
5.0801 39.1631 16.3551 333.717 -43.9178 46.7925 38.1128 17.7106 -28.401 -3.5919 -51.165 62.8951 38.6514 
5.088 38.2973 16.0702 332.5 -43.8586 47.6567 37.6333 17.493 -29.344 -3.3773 -50.867 63.1936 35.4063 
5.0959 37.4456 15.7864 331.303 -43.7883 48.4866 37.1319 17.2658 -30.259 -3.1622 -50.538 63.4653 32.135 
5.1038 36.6075 15.5034 330.124 -43.7069 49.2827 36.6105 17.0297 -31.146 -2.9466 -50.18 63.7113 28.8341 
5.1117 35.7809 15.221 328.962 -43.6152 50.0447 36.0681 16.7845 -32.005 -2.7307 -49.792 63.9304 25.5066 
5.1196 34.9671 14.9396 327.819 -43.5135 50.7712 35.507 16.5309 -32.834 -2.5148 -49.376 64.1228 22.1531 
5.1274 34.1634 14.6587 326.691 -43.4021 51.4628 34.926 16.2687 -33.634 -2.2989 -48.931 64.2878 18.7697 
5.136 33.3042 14.3549 325.487 -43.2708 52.1711 34.2754 15.9751 -34.466 -2.0652 -48.417 64.4347 15.0753 
5.1445 32.4559 14.0517 324.301 -43.129 52.8382 33.6045 15.6727 -35.263 -1.832 -47.872 64.5505 11.3487 
5.1531 31.6178 13.7487 323.131 -42.9768 53.462 32.9129 15.3609 -36.023 -1.5993 -47.295 64.6328 7.59039 
5.1616 30.7887 13.4459 321.977 -42.8146 54.0438 32.2021 15.0406 -36.747 -1.3674 -46.688 64.6833 3.79896 
5.1702 29.9677 13.1431 320.837 -42.6427 54.5816 31.4717 14.7117 -37.433 -1.1365 -46.05 64.6997 -0.0250821 
5.1787 29.1539 12.84 319.712 -42.4611 55.0755 30.7225 14.3743 -38.081 -0.90667 -45.382 64.6824 -3.88245 
5.1873 28.3464 12.5365 318.599 -42.2701 55.5257 29.9555 14.0291 -38.691 -0.67811 -44.685 64.6317 -7.77316 
5.1958 27.5436 12.2323 317.497 -42.0696 55.9311 29.17 13.6758 -39.262 -0.45099 -43.958 64.5462 -11.6975 
5.2043 26.7461 11.9273 316.406 -41.8599 56.2923 28.3688 13.3153 -39.794 -0.22547 -43.204 64.4275 -15.6578 
5.2129 25.9521 11.6212 315.326 -41.6408 56.6068 27.5504 12.9471 -40.285 -0.0017088 -42.421 64.2727 -19.6549 
5.2221 25.1004 11.29 314.172 -41.3945 56.8951 26.6521 12.5429 -40.769 0.23711 -41.548 64.068 -24.0032 
5.2313 24.2499 10.9568 313.027 -41.1371 57.1289 25.7345 12.1303 -41.205 0.47351 -40.642 63.8211 -28.3944 
5.2405 23.4006 10.6213 311.89 -40.8687 57.3091 24.8005 11.7103 -41.593 0.70728 -39.706 63.5337 -32.8366 
5.2497 22.551 10.2831 310.759 -40.5889 57.4334 23.8496 11.2826 -41.931 0.93822 -38.739 63.2036 -37.3259 
5.2589 21.6993 9.94175 309.633 -40.2974 57.503 22.8824 10.8478 -42.22 1.1661 -37.742 62.8321 -41.8609 
5.2674 20.9058 9.62158 308.59 -40.0159 57.5161 21.9699 10.4375 -42.442 1.3748 -36.789 62.4477 -46.128 
5.276 20.1086 9.29787 307.55 -39.7236 57.4805 21.0446 10.0215 -42.62 1.5806 -35.811 62.0267 -50.4399 
5.2845 19.3061 8.97022 306.51 -39.4201 57.394 20.106 9.59956 -42.752 1.7832 -34.807 61.5668 -54.7965 
5.2931 18.4982 8.63836 305.47 -39.1051 57.2571 19.1559 9.17243 -42.838 1.9824 -33.779 61.0692 -59.212 
5.3016 17.6825 8.30146 304.427 -38.7776 57.0685 18.1936 8.7398 -42.877 2.1782 -32.726 60.5327 -63.6812 
5.3101 16.8575 7.95914 303.381 -38.4372 56.8273 17.2194 8.30198 -42.868 2.3702 -31.648 59.9564 -68.2113 
5.3187 16.0227 7.61094 302.331 -38.0831 56.5338 16.235 7.85953 -42.811 2.5583 -30.547 59.3416 -72.8003 
5.3272 15.1756 7.25594 301.274 -37.7144 56.1848 15.2394 7.41201 -42.703 2.7423 -29.421 58.6848 -77.4497 
5.3351 14.3815 6.92176 300.291 -37.3601 55.8146 14.3115 6.99502 -42.559 2.9083 -28.361 58.0432 -81.805 
5.343 13.574 6.58081 299.3 -36.9919 55.3967 13.3753 6.57446 -42.371 3.0703 -27.281 57.3665 -86.2155 
5.3509 12.7507 6.23202 298.298 -36.6081 54.93 12.4301 6.15003 -42.138 3.2283 -26.18 56.6536 -90.6897 
5.3588 11.9116 5.87512 297.286 -36.2083 54.4129 11.4781 5.72237 -41.858 3.382 -25.06 55.904 -95.2298 
5.366 11.1259 5.53999 296.346 -35.8264 53.8946 10.599 5.32755 -41.56 3.5189 -24.016 55.1846 -99.4511 
5.3732 10.3228 5.19672 295.394 -35.4288 53.3333 9.71423 4.93044 -41.222 3.6517 -22.956 54.4345 -103.734 
5.3805 9.49995 4.84406 294.427 -35.0138 52.7271 8.82344 4.53059 -40.842 3.7805 -21.879 53.6519 -108.079 
5.3877 8.6556 4.48164 293.444 -34.5805 52.076 7.92746 4.1287 -40.42 3.9048 -20.786 52.8375 -112.487 
5.3943 7.86732 4.14272 292.534 -34.1691 51.4433 7.10844 3.76145 -39.998 4.0138 -19.778 52.0681 -116.554 
5.4008 7.05774 3.79413 291.609 -33.7399 50.7713 6.28587 3.39271 -39.539 4.1188 -18.757 51.2713 -120.678 
5.4074 6.22468 3.43503 290.665 -33.2915 50.0591 5.45997 3.02259 -39.042 4.2196 -17.723 50.4466 -124.865 
5.4133 5.45225 3.10207 289.798 -32.8699 49.3834 4.71355 2.68846 -38.562 4.3065 -16.781 49.6807 -128.683 
5.4192 4.65766 2.75903 288.914 -32.4301 48.6731 3.96545 2.3534 -38.049 4.3898 -15.829 48.8911 -132.555 
5.4252 3.83724 2.40509 288.01 -31.9703 47.928 3.21466 2.01756 -37.503 4.4691 -14.866 48.078 -136.48 
5.4304 3.08463 2.08058 287.187 -31.5435 47.2354 2.54547 1.7185 -36.989 4.5361 -14.001 47.3351 -140.011 
5.4357 2.30872 1.74599 286.347 -31.0982 46.5135 1.87527 1.41901 -36.447 4.5998 -13.128 46.5729 -143.586 
5.4409 1.50708 1.40071 285.487 -30.6333 45.7623 1.20399 1.11936 -35.877 4.6599 -12.247 45.7919 -147.208 
5.4462 0.677437 1.04392 284.605 -30.147 44.9809 0.531856 0.819693 -35.278 4.7162 -11.358 44.9915 -150.871 
5.4508 359.927 0.721537 283.815 -29.7026 44.2712 -0.0562804 0.557546 -34.729 4.7623 -10.574 44.2748 -154.114 
5.4554 359.151 0.388546 283.004 -29.2385 43.5365 -0.645381 0.295276 -34.156 4.8053 -9.7831 43.5423 -157.396 
5.46 358.348 0.0447638 282.173 -28.7541 42.7759 -1.23393 0.0334337 -33.558 4.8449 -8.9867 42.7937 -160.704 
5.4639 357.635 -0.259276 281.442 -28.3212 42.1048 -1.7386 -0.190697 -33.027 4.8762 -8.2994 42.1411 -163.572 
5.4679 356.9 -0.572551 280.694 -27.8707 41.4131 -2.24264 -0.414457 -32.476 4.9048 -7.6079 41.4758 -166.462 
5.4718 356.14 -0.89573 279.926 -27.4013 40.7017 -2.7464 -0.637807 -31.906 4.9307 -6.9121 40.7992 -169.373 
5.4758 355.352 -1.22933 279.138 -26.9118 39.9697 -3.24937 -0.860545 -31.316 4.9537 -6.2123 40.1108 -172.306 
5.4797 354.536 -1.57407 278.328 -26.4005 39.2162 -3.75144 -1.08256 -30.705 4.9736 -5.5084 39.4101 -175.258 
5.483 353.831 -1.87044 277.635 -25.9566 38.572 -4.1691 -1.26698 -30.18 4.9878 -4.9188 38.8173 -177.734 
5.4863 353.103 -2.17551 276.925 -25.4954 37.9124 -4.58581 -1.45072 -29.64 4.9997 -4.3266 38.2163 -180.223 
5.4896 352.35 -2.48975 276.196 -25.0157 37.2375 -5.00161 -1.63369 -29.085 5.0092 -3.7318 37.6074 -182.726 
5.4928 351.57 -2.81383 275.447 -24.5162 36.5452 -5.41602 -1.81582 -28.513 5.0161 -3.1344 36.989 -185.224 
5.4961 350.761 -3.1482 274.677 -23.9956 35.8367 -5.82901 -1.99699 -27.925 5.0204 -2.5347 36.3625 -187.735 
5.4988 350.092 -3.42353 274.044 -23.5629 35.2581 -6.15846 -2.14118 -27.443 5.0219 -2.0532 35.8558 -189.756 
5.5014 349.402 -3.70622 273.396 -23.1148 34.6682 -6.48677 -2.28465 -26.95 5.0216 -1.5703 35.3438 -191.766 
5.504 348.689 -3.99657 272.733 -22.6504 34.0663 -6.81362 -2.42724 -26.445 5.0193 -1.0861 34.8257 -193.776 
5.5066 347.953 -4.29504 272.052 -22.1688 33.4523 -7.13898 -2.56895 -25.928 5.015 -0.60065 34.3019 -195.788 
5.5093 347.192 -4.60164 271.353 -21.6692 32.8271 -7.46297 -2.70958 -25.4 5.0086 -0.1141 33.7736 -197.783 
5.5119 346.405 -4.9169 270.636 -21.1507 32.1891 -7.78437 -2.84897 -24.859 5 0.37277 33.2393 -199.782 
5.5145 345.593 -5.24057 269.901 -20.6133 31.5395 -8.10223 -2.98677 -24.306 4.9892 0.85868 32.7003 -201.748 
5.5165 344.966 -5.48916 269.339 -20.1972 31.0434 -8.33772 -3.08894 -23.882 4.9795 1.2222 32.2917 -203.215 
5.5185 344.324 -5.74251 268.766 -19.7698 30.5416 -8.57096 -3.18999 -23.452 4.9685 1.5847 31.8814 -204.663 
5.5205 343.666 -6.00108 268.182 -19.3303 30.0321 -8.80151 -3.28986 -23.014 4.956 1.9462 31.4677 -206.089 
5.5224 342.99 -6.26525 267.587 -18.8779 29.5151 -9.02916 -3.38861 -22.568 4.9421 2.3065 31.0507 -207.5 
5.5244 342.297 -6.5347 266.98 -18.4126 28.9914 -9.25399 -3.48602 -22.115 4.9267 2.6654 30.6315 -208.883 
5.5264 341.585 -6.81037 266.361 -17.933 28.4592 -9.4755 -3.58222 -21.653 4.9098 3.0229 30.2084 -210.232 
5.5283 340.853 -7.09121 265.729 -17.4397 27.9215 -9.69419 -3.67685 -21.185 4.8913 3.3787 29.7843 -211.547 
5.5303 340.101 -7.37856 265.083 -16.9309 27.3752 -9.90928 -3.77011 -20.708 4.8712 3.7328 29.3566 -212.83 
5.5323 339.327 -7.67204 264.422 -16.4064 26.8216 -10.1208 -3.86176 -20.223 4.8494 4.0849 28.9265 -214.06 
5.5343 338.53 -7.97189 263.747 -15.8655 26.2605 -10.3285 -3.95176 -19.73 4.8259 4.4348 28.494 -215.252 
5.5362 337.709 -8.27858 263.057 -15.3071 25.6911 -10.5321 -4.04004 -19.228 4.8006 4.7824 28.0585 -216.382 
5.5382 336.863 -8.59149 262.349 -14.7312 25.1154 -10.7318 -4.12642 -18.719 4.7735 5.1274 27.6221 -217.454 
5.5395 336.284 -8.80437 261.868 -14.3363 24.7263 -10.8623 -4.18302 -18.374 4.7544 5.3559 27.3291 -218.135 
5.5408 335.693 -9.02014 261.38 -13.9331 24.3346 -10.991 -4.23873 -18.026 4.7345 5.5831 27.0359 -218.774 
5.5421 335.089 -9.23891 260.882 -13.5209 23.9391 -11.1176 -4.29342 -17.674 4.7136 5.809 26.7417 -219.372 
5.5435 334.473 -9.46113 260.377 -13.0994 23.5401 -11.2419 -4.34724 -17.318 4.6919 6.0334 26.4465 -219.943 
5.5448 333.842 -9.68674 259.862 -12.6681 23.1375 -11.3641 -4.40011 -16.958 4.6693 6.2564 26.1505 -220.467 
5.5461 333.197 -9.91549 259.338 -12.2272 22.7313 -11.4838 -4.45187 -16.594 4.6457 6.4777 25.8536 -220.944 
5.5474 332.538 -10.1472 258.805 -11.7765 22.3224 -11.6014 -4.50258 -16.227 4.6212 6.6974 25.557 -221.372 
5.5487 331.864 -10.3824 258.263 -11.3153 21.9101 -11.7165 -4.55224 -15.856 4.5958 6.9153 25.2597 -221.748 
5.55 331.174 -10.6216 257.71 -10.8425 21.4932 -11.8289 -4.60084 -15.48 4.5694 7.1314 24.9609 -222.068 
5.5513 330.467 -10.8636 257.147 -10.3593 21.0737 -11.9388 -4.64822 -15.101 4.542 7.3456 24.6626 -222.324 
5.5527 329.744 -11.1092 256.572 -9.86446 20.6508 -12.0461 -4.69441 -14.718 4.5136 7.5578 24.3639 -222.52 
5.554 329.003 -11.3579 255.987 -9.35799 20.2244 -12.1505 -4.73928 -14.331 4.4841 7.7678 24.0649 -222.638 
5.5553 328.244 -11.6103 255.389 -8.83903 19.7945 -12.252 -4.78294 -13.94 4.4536 7.9757 23.7657 -222.691 
5.5566 327.466 -11.8662 254.78 -8.30728 19.3611 -12.3506 -4.82536 -13.545 4.4221 8.1813 23.4665 -222.652 
5.5579 326.668 -12.1253 254.158 -7.76268 18.9244 -12.4461 -4.8663 -13.146 4.3894 8.3845 23.1672 -222.532 
5.5592 325.851 -12.3874 253.523 -7.20545 18.4852 -12.5387 -4.90586 -12.744 4.3557 8.5851 22.869 -222.322 
5.5605 325.011 -12.6533 252.874 -6.63343 18.0417 -12.6278 -4.94399 -12.337 4.3208 8.7832 22.5701 -222.002 
5.5619 324.15 -12.9219 252.211 -6.04808 17.5958 -12.7137 -4.98059 -11.927 4.2848 8.9785 22.2724 -221.59 
5.5632 323.266 -13.1938 251.533 -5.44771 17.1466 -12.7963 -5.01575 -11.513 4.2477 9.1711 21.9752 -221.053 
5.5645 322.359 -13.4686 250.84 -4.83259 16.6941 -12.8752 -5.04918 -11.095 4.2093 9.3606 21.6785 -220.4 
5.5658 321.427 -13.7466 250.13 -4.20151 16.2383 -12.9505 -5.0811 -10.673 4.1698 9.5471 21.3826 -219.619 
5.5671 320.47 -14.0271 249.405 -3.55508 15.7802 -13.0223 -5.11142 -10.248 4.1292 9.7305 21.0884 -218.694 
5.5684 319.486 -14.3099 248.662 -2.89269 15.3192 -13.0902 -5.13993 -9.8193 4.0873 9.9105 20.7955 -217.628 
5.5697 318.476 -14.5947 247.901 -2.21393 14.8554 -13.1542 -5.16658 -9.387 4.0441 10.087 20.5039 -216.409 
5.5711 317.437 -14.8821 247.121 -1.5177 14.3889 -13.2141 -5.19159 -8.9511 3.9998 10.26 20.214 -215.017 
5.5724 316.367 -15.1711 246.321 -0.803617 13.9198 -13.2707 -5.21484 -8.512 3.9542 10.43 19.9265 -213.447 
5.573 315.823 -15.316 245.914 -0.440671 13.6844 -13.2969 -5.22559 -8.2911 3.9309 10.513 19.7832 -212.604 
5.5737 315.271 -15.4615 245.502 -0.0732212 13.4485 -13.3219 -5.23597 -8.0695 3.9074 10.595 19.6405 -211.71 
5.5743 314.708 -15.6072 245.083 0.299845 13.2117 -13.3469 -5.24601 -7.8471 3.8835 10.677 19.499 -210.758 
5.575 314.141 -15.7529 244.661 0.676161 12.9747 -13.3698 -5.25534 -7.6239 3.8593 10.757 19.3575 -209.761 
5.5757 313.562 -15.8987 244.231 1.0581 12.7369 -13.3926 -5.26433 -7.4 3.8347 10.837 19.2173 -208.708 
5.5763 312.979 -16.0447 243.797 1.44366 12.4988 -13.4134 -5.27271 -7.1753 3.8099 10.915 19.0773 -207.617 
5.577 312.384 -16.1911 243.356 1.83535 12.2599 -13.4341 -5.28086 -6.9498 3.7848 10.993 18.9385 -206.448 
5.5776 311.783 -16.3369 242.911 2.23008 12.0209 -13.4527 -5.28818 -6.7237 3.7593 11.069 18.8001 -205.246 
5.5783 311.173 -16.4827 242.459 2.6296 11.7814 -13.4703 -5.29503 -6.4969 3.7335 11.144 18.6625 -203.978 
5.5789 310.555 -16.6284 242.002 3.03398 11.5414 -13.4869 -5.30139 -6.2694 3.7074 11.218 18.5258 -202.656 
5.5796 309.925 -16.7741 241.535 3.4446 11.3007 -13.5033 -5.30751 -6.0412 3.681 11.292 18.3906 -201.261 
5.5803 309.289 -16.9193 241.065 3.85872 11.0598 -13.5178 -5.31291 -5.8124 3.6543 11.364 18.2559 -199.81 
5.5809 308.643 -17.0642 240.588 4.27773 10.8186 -13.5312 -5.31783 -5.583 3.6273 11.435 18.1222 -198.306 
5.5816 307.991 -17.2084 240.106 4.70037 10.5772 -13.5426 -5.32203 -5.353 3.6 11.504 17.989 -196.751 
5.5822 307.326 -17.352 239.614 5.12904 10.3352 -13.554 -5.32587 -5.1224 3.5723 11.573 17.8576 -195.107 
5.5829 306.652 -17.495 239.116 5.56273 10.0929 -13.5643 -5.32924 -4.8912 3.5443 11.641 17.7273 -193.406 
5.5835 305.97 -17.6374 238.612 6.00026 9.85045 -13.5727 -5.33197 -4.6595 3.5161 11.707 17.5977 -191.645 
5.5842 305.276 -17.7787 238.099 6.44372 9.60752 -13.581 -5.33435 -4.4273 3.4875 11.773 17.4701 -189.796 
5.5849 304.575 -17.919 237.58 6.89086 9.36454 -13.5874 -5.336 -4.1946 3.4586 11.837 17.3431 -187.899 
5.5855 303.863 -18.0585 237.054 7.34319 9.1213 -13.5927 -5.33726 -3.9614 3.4295 11.9 17.2176 -185.92 
5.5862 303.144 -18.1964 236.521 7.79884 8.87809 -13.5962 -5.33768 -3.7278 3.4 11.961 17.0929 -183.884 
5.5868 302.412 -18.333 235.978 8.26049 8.63447 -13.5995 -5.33785 -3.4938 3.3702 12.022 16.9704 -181.767 
5.5875 301.672 -18.468 235.429 8.7257 8.39089 -13.601 -5.33728 -3.2594 3.3401 12.081 16.8488 -179.584 
5.5881 300.919 -18.6019 234.87 9.19712 8.14691 -13.6024 -5.33654 -3.0246 3.3098 12.14 16.7295 -177.312 
5.5888 300.16 -18.7335 234.305 9.67049 7.9033 -13.601 -5.33474 -2.7895 3.2791 12.196 16.6105 -174.986 
5.5895 299.388 -18.8637 233.73 10.15 7.65928 -13.5995 -5.33277 -2.554 3.2482 12.252 16.4939 -172.576 
5.5901 298.606 -18.9916 233.147 10.6338 7.41527 -13.5971 -5.33028 -2.3183 3.217 12.307 16.3792 -170.081 
5.5908 297.816 -19.1174 232.556 11.1208 7.17141 -13.5928 -5.32706 -2.0823 3.1855 12.36 16.2656 -167.525 
5.5914 297.014 -19.2408 231.955 11.6123 6.92746 -13.5875 -5.32334 -1.846 3.1537 12.412 16.1539 -164.89 
5.5921 296.202 -19.3617 231.345 12.1078 6.68352 -13.5813 -5.3191 -1.6095 3.1216 12.463 16.0441 -162.174 
5.5927 295.38 -19.48 230.726 12.6074 6.4397 -13.5741 -5.31444 -1.3729 3.0893 12.513 15.9364 -159.382 
5.5934 294.549 -19.5955 230.099 13.1098 6.19612 -13.5651 -5.30904 -1.1361 3.0567 12.561 15.83 -156.522 
5.5941 293.708 -19.7083 229.462 13.6162 5.95259 -13.5552 -5.30322 -0.89913 3.0239 12.608 15.7258 -153.582 
5.5947 292.856 -19.8177 228.815 14.1261 5.70918 -13.5443 -5.29688 -0.66207 2.9908 12.654 15.6237 -150.564 
5.5954 291.994 -19.9236 228.158 14.6392 5.46588 -13.5326 -5.29003 -0.42493 2.9574 12.699 15.5239 -147.473 
5.596 291.124 -20.0264 227.492 15.1548 5.22299 -13.5189 -5.28252 -0.18773 2.9238 12.742 15.4255 -144.311 
5.5967 290.243 -20.1257 226.816 15.6735 4.98028 -13.5044 -5.27458 0.049495 2.89 12.784 15.3295 -141.076 
5.5973 289.353 -20.2209 226.129 16.1948 4.73776 -13.489 -5.26612 0.28673 2.8559 12.825 15.2359 -137.76 
5.598 288.452 -20.3121 225.432 16.7187 4.49548 -13.4727 -5.25724 0.52394 2.8216 12.865 15.1447 -134.373 
5.5987 287.542 -20.3993 224.724 17.2451 4.25346 -13.4555 -5.24792 0.7611 2.7871 12.904 15.056 -130.913 
5.5993 286.625 -20.482 224.007 17.7724 4.01194 -13.4365 -5.23784 0.99819 2.7523 12.941 14.969 -127.395 
5.6 285.698 -20.5603 223.278 18.3016 3.77072 -13.4166 -5.22733 1.2352 2.7173 12.977 14.8845 -123.8 
5.6006 284.762 -20.6339 222.539 18.8324 3.52981 -13.3959 -5.21638 1.4721 2.6821 13.012 14.8027 -120.138 
5.6013 283.817 -20.7025 221.788 19.3641 3.28931 -13.3743 -5.205 1.7088 2.6467 13.046 14.7235 -116.414 
5.6019 282.866 -20.7664 221.028 19.896 3.04946 -13.3509 -5.19294 1.9453 2.6111 13.078 14.6462 -112.633 
5.6026 281.906 -20.8252 220.256 20.4287 2.80991 -13.3266 -5.18045 2.1817 2.5753 13.109 14.5716 -108.786 
5.6033 280.939 -20.8785 219.474 20.9614 2.57087 -13.3015 -5.16752 2.4178 2.5393 13.139 14.4997 -104.881 
5.6039 279.964 -20.9262 218.679 21.4939 2.33223 -13.2755 -5.15414 2.6537 2.5031 13.168 14.4307 -100.919 
5.6046 278.981 -20.9683 217.873 22.026 2.094 -13.2488 -5.14033 2.8894 2.4667 13.196 14.3644 -96.9014 
5.6052 277.993 -21.0047 217.056 22.557 1.85637 -13.2211 -5.12616 3.1247 2.4302 13.223 14.3011 -92.831 
5.6059 276.999 -21.0356 216.228 23.0865 1.6194 -13.1917 -5.11132 3.3598 2.3935 13.248 14.2397 -88.7176 
5.6065 275.999 -21.0602 215.389 23.6139 1.38302 -13.1615 -5.09602 3.5945 2.3566 13.272 14.1813 -84.5623 
5.6072 274.992 -21.0781 214.537 24.1396 1.1469 -13.1314 -5.08051 3.8289 2.3195 13.296 14.1266 -80.3508 
5.6079 273.981 -21.0905 213.675 24.6628 0.911539 -13.0996 -5.06442 4.063 2.2823 13.318 14.074 -76.1094 
5.6085 272.965 -21.0966 212.802 25.1828 0.676882 -13.0669 -5.04797 4.2966 2.245 13.339 14.0244 -71.8303 
5.6098 270.923 -21.0894 211.023 26.212 0.209507 -12.9982 -5.01349 4.7627 2.1698 13.377 13.9331 -63.1836 
5.6111 268.869 -21.0562 209.2 27.2242 -0.255245 -12.9263 -4.97747 5.227 2.0941 13.411 13.8539 -54.4315 
5.6125 266.805 -20.9966 207.333 28.2162 -0.717373 -12.8512 -4.93992 5.6895 2.0179 13.441 13.7866 -45.6064 
5.6138 264.737 -20.9103 205.425 29.1839 -1.17659 -12.773 -4.90083 6.1499 1.9412 13.467 13.7314 -36.7366 
5.6151 262.668 -20.7979 203.477 30.1248 -1.63297 -12.6916 -4.86028 6.6083 1.8641 13.489 13.6881 -27.8524 
5.6164 260.603 -20.6595 201.492 31.0351 -2.08634 -12.607 -4.81828 7.0645 1.7866 13.507 13.6567 -18.9871 
5.6177 258.547 -20.4956 199.473 31.9115 -2.53649 -12.5194 -4.7748 7.5183 1.7087 13.521 13.637 -10.1691 
5.619 256.502 -20.3067 197.422 32.7514 -2.98375 -12.4297 -4.73019 7.9698 1.6305 13.532 13.6299 -1.42541 
5.6203 254.472 -20.0951 195.343 33.553 -3.42744 -12.3359 -4.68407 8.4188 1.5521 13.538 13.6331 7.21243 
5.6217 252.463 -19.8597 193.239 34.312 -3.86829 -12.2409 -4.63693 8.8653 1.4733 13.542 13.6494 15.7202 
5.623 250.476 -19.6037 191.116 35.0281 -4.30537 -12.142 -4.58826 9.3091 1.3943 13.541 13.6754 24.0718 
5.6243 248.516 -19.3271 188.977 35.6985 -4.7395 -12.0419 -4.53876 9.7503 1.3151 13.538 13.7139 32.244 
5.6256 246.584 -19.0324 186.826 36.3232 -5.1703 -11.9387 -4.48798 10.189 1.2357 13.531 13.7625 40.2247 
5.6269 244.684 -18.7208 184.669 36.9007 -5.59779 -11.8334 -4.43624 10.625 1.1562 13.521 13.8219 47.9871 
5.6282 242.821 -18.394 182.516 37.4285 -6.0205 -11.7254 -4.38311 11.057 1.0765 13.507 13.8904 55.4956 
5.6295 240.988 -18.0532 180.359 37.9111 -6.44179 -11.6158 -4.32937 11.488 0.99671 13.491 13.9702 62.7948 
5.6309 239.198 -17.7005 178.217 38.344 -6.85851 -11.5044 -4.2746 11.915 0.91684 13.472 14.0593 69.8098 
5.6322 237.447 -17.3375 176.088 38.7297 -7.27165 -11.391 -4.21887 12.339 0.8369 13.45 14.1573 76.5609 
5.6335 235.734 -16.9653 173.976 39.0701 -7.68238 -11.2762 -4.1625 12.761 0.75691 13.426 14.2653 83.0534 
